,36,46,56,66,76,86,96,106,116,126,136,146,156,166,176,186,196,206,216,226,236,246,256,266,276,286,296,306,316,326,336,346,356,366,376,386,396,406,416,426,436,446,456,466,476,486,496,506,516,526,536,546,556,566,576,586,596,606,616,626,636
0,0.023954116059379214,0.07193358112475759,0.09729487974372886,0.12265810276679842,0.13076745718050067,0.16471891534391533,0.1636742718866131,0.183567701274058,0.20025362941619826,0.2084284676196441,0.20104450610507252,0.2225652751592601,0.2192392207868624,0.2154037144357173,0.24101740779007197,0.24371610609526184,0.24779299421649276,0.24699638752986686,0.25234378457713647,0.26171569752412394,0.26059864484742795,0.2681698402182801,0.2737862104293556,0.27017837953654494,0.2830209958966127,0.2859345093181121,0.28334634325252694,0.29430850183317675,0.29004590167486055,0.30406069233204835,0.29595951519609065,0.2953449744633439,0.29970239917011227,0.30411736935025163,0.29962775161915517,0.29676526529866465,0.3067460563194102,0.3159467835352847,0.3098034243351855,0.31616581908868246,0.30451567078790864,0.3142456232207247,0.3140427318080427,0.316430077497518,0.2548394115073126,0.24534687287326246,0.320092762386777,0.3167810451839344,0.3238024533230745,0.32256764584740827,0.3249801614674658,0.32882850068443453,0.3278083734620123,0.3309439404994387,0.3264474652122549,0.3335643066512892,0.33615594603959786,0.33407556938239524,0.30777083661121507,0.33810334131791053,0.331103892380182
10,0.0,0.0,0.0,0.0,0.052489878542510124,0.0,0.0,0.045454545454545456,0.04946524064171123,0.061224489795918366,0.1045119835235368,0.04903846153846154,0.09944655281467425,0.12307714575191779,0.0,0.05851063829787234,0.17252152523621947,0.12844898108503844,0.19879484388342136,0.06240573152337858,0.15780019435710388,0.12373005416483676,0.0,0.1762861879783884,0.06669691470054447,0.2095245976028979,0.14460306124878003,0.22389966905018766,0.1446436078898504,0.07570593962999027,0.22425458785052388,0.21404687914593562,0.07730923694779117,0.07322282980177718,0.15029905889941808,0.15019595518911524,0.1555724664123264,0.08297258297258298,0.20252576126910632,0.15140146707374247,0.22981124679595938,0.07995881949210706,0.15980077159382727,0.20948869332122266,0.07665123569293578,0.3124489951628317,0.16557747518410085,0.23694914760583213,0.24381732060674638,0.17429319138999178,0.22023659064802353,0.2371512942801054,0.20047814490082466,0.24873879060525902,0.31596640240891843,0.21675598991172762,0.2277391570387442,0.18153703233045387,0.24185569657070854,0.20017735904009057,0.21591271903771903
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07588819226750261,0.0,0.0,0.0,0.0,0.12995508100478298,0.07139374592438695,0.006060606060606061,0.0765544647031323,0.11877315334053848,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
